"MapoticID";"Longitude";"Latitude";"Name";"Category";"Rating";"Image URL";"Import ID";"Description";"Address";"Web";"E-mail";"Phone number";"Description";"Refreshment";"Diving";"Entrance";"Accessibility/parking";"Link";"Nudist beach";"Video";"Dog swimming"
"202989";"15.0194724";"49.1428821";"Bazén a akvapark Jinřichův Hradec";"Swimming pool";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202989/369db8d2-cdd3-4989-bf78-f0cc58a392d7.jpg";"swimplaces:311";"";"";"";"";"";"Příjemný bazén a akvapark, jeden z nejlepších v jižních Čechách";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202990";"17.9994769";"49.566595";"Vodní nádrž čertův mlýn";"Dam";"1.6666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202990/691813c8-5765-4fdf-86ab-9b8c4a0467f0.jpg";"swimplaces:312";"";"";"";"";"";"Nádrž schovaná v přírodě";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202991";"18.0125661";"49.5980922";"Koupaliště Nový Jičín";"Swimming pool";"1.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202991/489a8f76-76cf-4366-8eca-08aeea64d3d3.jpg";"swimplaces:313";"";"";"";"";"";"Městský bazén. Dětský bazén, velký bazén, toogán.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202992";"14.1784497";"50.809376";"Maxičky";"Lake (pond)";"2.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202992/1a94207d-0a0c-4391-a34d-a1853843b9c2.jpg";"swimplaces:314";"";"";"";"";"";"Rybníček u hotelu, klidné a krásné místo, vhodné i pro rodiny s dětmi";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202993";"14.8741182";"48.9271594";"Cepská pískovna";"Sand quarry";"4.666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202993/0a369f52-6173-4fed-854b-dfc13a5202bd.jpg";"swimplaces:315";"";"";"";"";"";"Oficiálně koupání není povoleno, ale nádherně čistá voda a snad i málo lidí.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202994";"17.1980234";"48.9759377";"Koupaliště Vracov";"Swimming pool";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202994/4489e5a7-df80-44df-80a4-69172dbabec9.jpg";"swimplaces:316";"";"";"";"";"";"Koupaliště (bazén, dětský bazén)";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"202995";"16.9234742";"49.2584031";"U Libuše";"Quarry";"4.521739130434782";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202995/photo_1536x2048.jpg";"swimplaces:317";"";"";"";"";"";"Přírodní koupaliště v zatopeném lomu na okraji obce Luleč.

Neplacené parkoviště je věčně plné a hned na místě a placené je trochu bokem.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202996";"14.0465923";"50.8063403";"Rybník v Ostrově";"Lake (pond)";"4.6";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202996/img_2176_2048x1536.jpg";"swimplaces:318";"";"";"";"";"";"Snadný přístup k vodě, travnatá plocha vhodná k míčovým hrám a opalování.";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Suitable for nudists";"";""
"202997";"13.4595319";"50.5104216";"Letní koupaliště Jirkov";"Swimming pool";"3.6666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202997/46e7cf8f-996c-4f34-a8bc-307ba05d4013.jpg";"swimplaces:319";"";"";"";"";"";"jirkovské koupalište  pod zámkem Červený hrádek";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202998";"14.1495692";"50.0110372";"Chrustenice";"Swimming pool";"3.888888888888889";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202998/f8e4d4a6-f8d9-4857-bf09-ee88d76c4320.jpg";"swimplaces:320";"";"";"";"";"";"Koupaliště (bazén, park)";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202999";"13.4655829";"50.5272029";"Koupaliště Vysoká Pec";"Swimming pool";"3.6666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202999/4d905c4a-b698-4fc9-97b4-f85e962ff72f.jpg";"swimplaces:321";"";"";"";"";"";"Příjemné koupaliště";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"203000";"14.7201765";"50.0802012";"Koupaliště Úvaly";"Swimming pool";"2.1666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203000/99a51904-0648-4606-abc7-1333e39c5762.jpg";"swimplaces:322";"";"";"";"";"";"Čisté koupaliště v lese, beachvolejbal, pingpong a další sporty. Dospělí 80,-Kč, Studenti 60,-Kč";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"203001";"14.4356682";"50.0900034";"Lázně Axa";"Swimming pool";"3.6666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203001/2bca6448-527a-4598-98ba-1301183230b7.jpg";"swimplaces:323";"";"";"";"";"";"Hotelový bazén se saunou.";"No restaurant";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203002";"14.3223449";"49.9396455";"Jez v Mokropsech";"River (stream)";"3.4";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203002/18338876-b7bf-480a-80c7-ecea37167f3e.jpg";"swimplaces:324";"";"";"";"";"";"Přirodní koupání na jezu";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203003";"15.1730986";"49.6467608";"Koupaliště Dolní Kralovice";"Swimming pool";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203003/4c3efd00-ae89-42df-91db-76b13fc0bb4b.jpg";"swimplaces:325";"";"";"";"";"";"Veřejné koupaliště, betonový bazén";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203004";"15.0989195";"49.6723882";"Vodní nádrž Němčice";"Dam";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203004/45296c70-e41b-4bd3-9eab-645c86f7948c.jpg";"swimplaces:326";"";"";"";"";"";"Přírodní koupání, bahnitý břeh, travnaté okolí";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203005";"15.413921";"50.563189";"Libštát";"Swimming pool";"1.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203005/82d4b127-4194-4fb8-953a-f8eb3c938abb.jpg";"swimplaces:327";"";"";"";"";"";"Koupaliště s kioskem u fotbalového hřiště, občerstvení přímo u vody, kryté posezení, studená voda :)";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203006";"16.367129";"49.237166";"Bahňák";"Lake (pond)";"4.666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203006/20190809_192839_dQqZ2rW.jpg";"swimplaces:328";"";"";"";"";"";"Přírodní rybník vzniklý přehrazením potoku, s průtokem. Písečná pláž i bufet, travnaté břehy a skokanské stavidlo.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"203007";"18.3576095";"49.6203293";"Splav na Ostravici";"River (stream)";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203007/130453dd-d193-4fcb-a6e9-0d828c3ddb97.jpg";"swimplaces:329";"";"";"";"";"";"Splav na řece Ostravici mezi Hodoňovicemi a Pržnem. Krásné místo na koupání. Po dešti tam může být přiliš silný proud.";"No restaurant";"Not suitable for diving";"No entrance fee";"100 m";"";"Not suitable for nudists";"";""
"203008";"18.608767";"49.7514109";"koupaliště Hrabina";"Swimming pool";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203008/eff428ff-1d32-445d-bfd7-eae352bfefa7.jpg";"swimplaces:330";"";"";"";"";"";"Letní koupaliště v Českém Těšíně s dvěma nerezovými bazény, tobogánem a skluzavkou.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203009";"16.934559";"49.5408585";"Koupaliště Stražisko";"Swimming pool";"4.333333333333333";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203009/f15f7dbe-ca5c-4619-93c2-e376895ab97f.jpg";"swimplaces:331";"";"";"";"";"";"Provozní doba denně od 9.00 do 19.00 hodin. Dospělí 50,-Kč/den. Děti 20,-Kč/den. Děti do 3 let zdarma. Noční koupání od 19.00 do 22.00 hodin. Bistro otevřeno souběžně s provozní dobou koupaliště od 9.00 do 22.00 hodin.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203010";"17.3562539";"49.3770427";"Zářičí";"Lake (pond)";"4.333333333333333";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203010/4ae9485e-1e43-46a6-a65a-7c5d4b253788.jpg";"swimplaces:332";"";"";"";"";"";"malá louže ";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203011";"17.0900627";"49.4672007";"Aquapark Koupelky";"Swimming pool";"4.428571428571429";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203011/4803b44d-c31b-4a2d-8d61-c3eb68f5d7e8.jpg";"swimplaces:333";"";"";"";"";"";"Více info zde: http://www.dsp-pv.cz/index.php?kat=2";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203012";"15.6042506";"50.6168761";"Vejsplachy";"Lake (pond)";"1.6666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203012/1ab4a6ec-11af-44b7-b033-17567ba73337.jpg";"swimplaces:334";"";"";"";"";"";"2017 - Rybník Vejsplachy je vypuštěný, letos se bude čistit.
Přírodní koupaliště známé i jako Kačák, na druhém břehu autocamp, volejbalové hřiště, kiosek, WC, malá píseční pláž s dobrým přístupem do vody, vhodné pro děti.
";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"203013";"17.5120411";"49.1312335";"Topolské nádrže";"Sand quarry";"3.3333333333333335";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203013/bed25055-daac-44fa-954f-3bb63ff0fe7e.jpg";"swimplaces:335";"";"";"";"";"";"Některé nádrže jsou bahnité a se špatnou vodou, ale dá se najít i lepšíu ";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203014";"17.3903885";"49.3017848";"Bajda";"Swimming pool";"4.666666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203014/f5847724-a626-4eb9-8ad8-0d551dd655e5.jpg";"swimplaces:336";"";"";"";"";"";"Koupaliště Bajda";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203016";"14.3390766";"50.7978216";"Stará oleška";"Lake (pond)";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203016/b56d695b-b996-4448-9cf6-4e0340ca466b.jpg";"swimplaces:338";"";"";"";"";"";"rekreační oblast ";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203017";"14.4942585";"49.8696049";"Žampach (nad jezem)";"River (stream)";"3.75";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203017/94b29e75-7b89-4d91-8df1-70a3b1aa2b74.jpg";"swimplaces:339";"";"";"";"";"";"fajnové koupání na Sázavě";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203018";"17.4103796";"49.2893077";"Bágrák";"Lake (pond)";"2.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203018/1d0786f9-6174-4a97-93bf-ac01368b48d7.jpg";"swimplaces:340";"";"";"";"";"";"Hrubý rybník, všichni znají pod pojmem Bágrák";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203019";"17.4623663";"49.3010284";"Hulínský štěrkáč";"Sand quarry";"4.25";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203019/39d25681-56cf-40ee-b157-633af7dcb6a6.jpg";"swimplaces:341";"";"";"";"";"";"Vstup je tam sice ""zakázaný"", spusta lidí tam ovšem jezdí...";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203020";"13.291647";"49.3954711";"DOPLNIT INFO: Klatovy, koupaliště";"Swimming pool";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203020/dbc9c7f5-cef5-4a31-b04a-8748f3d4fa1b.jpg";"swimplaces:342";"";"";"";"";"";"navštěvované místo";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203021";"13.29232";"49.481189";"Švihov, Úhlava";"River (stream)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203021/5df49d44-0636-497f-96b5-87e1deb0868f.jpg";"swimplaces:343";"";"";"";"";"";"řeka";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203022";"17.4500425";"49.2991807";"DUPLICITNI: Hulínský štěrkáč";"Sand quarry";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203022/e08c78a0-1144-4280-9b27-aa71dbbc41d4.jpg";"swimplaces:344";"";"";"";"";"";"Super přírodní koupání, spousta místa, málo lidí.";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203023";"15.045683";"50.5863128";"Svijanský Újezd";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203023/4bcf46ce-4062-4e54-93ff-8adaa0e3aacd.jpg";"swimplaces:345";"";"";"";"";"";"Koupaliště v obci Svijanský Újezd. Čistá teplá voda, dost místa pro opalování.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203024";"17.496452";"49.2701772";"Kurovický lom";"Quarry";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203024/a6eff857-1733-4ea0-bb93-3a4e6fad1f2d.jpg";"swimplaces:346";"";"";"";"";"";"Krásný lom ke koupání s průzračnou vodou. Jen pozor, je to na soukromém pozemku a čas od času se stane, že vás z tama někdo vyhodí.";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203025";"14.416337";"50.1140159";"Trojský ostrov";"River (stream)";"3.3333333333333335";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203025/2de37681-9e3e-44d6-bbbe-46cd9827be65.jpg";"swimplaces:347";"";"";"";"";"";"Soukromí na téhle plážičce určitě nehledejte, příjemné osvěžení ve Vltavě ano!
Břeh Vltavy s pozvolným přístupem do vody, rychlý proud, malá hloubka, místo není využitelné na plavání.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"500 m";"";"Not suitable for nudists";"";""
"203026";"17.1493932";"49.476292";"Vrahovice";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203026/0290ef86-1a95-4ebc-ac87-7b9ce03b8248.jpg";"swimplaces:348";"";"";"";"";"";"Koupaliště";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203027";"14.6649381";"50.0079843";"Retenční nádrž Rokytka";"Dam";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203027/4a397e68-ef97-4a52-81a5-965f90903226.jpg";"swimplaces:349";"";"";"";"";"";"Přehradní nádrž";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"203028";"14.6790143";"50.0007024";"Koupaliště Jureček";"Lake (pond)";"3.764705882352941";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203028/6e6059c0-4c5b-4a04-b3f7-d0e34ebe7609.jpg";"swimplaces:350";"";"";"";"";"";"Veřejné koupaliště. Vstupné pro dospělé 40,- Kč, pro děti zdarma.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"203029";"14.3550645";"50.0746266";"Nemocnice Na Homolce";"Swimming pool";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203029/8f7c407c-ea87-433d-a752-642cc96162e9.jpg";"swimplaces:351";"";"";"";"";"";"bazen";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"203030";"14.3896543";"50.079942";"Strahov";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/203030/28215961-12fe-4700-bc55-33d63327184a.jpg";"swimplaces:352";"";"";"";"";"";"bazén";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
